source,brand,title,price,url,image_url,tags,sales_volume,raw_data
MOMO,諾得,【諾得】木鱉果+金盞花萃取物含葉黃素EX PLUS 20粒x6盒(共120粒.酯化型.蝦紅素.魚油),1980,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12967262&Area=search&mdiv=403&oid=1_14&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i4.momoshop.com.tw/1766569434/goodsimg/0012/967/262/12967262_OR_m.webp,⚠️酯化型 🦐蝦紅素 💧水潤配方 🦐舒緩專注,0,【諾得】木鱉果+金盞花萃取物含葉黃素EX PLUS 20粒x6盒(共120粒.酯化型.蝦紅素.魚油)
MOMO,健康優見,【健康優見】高單位升級版葉黃素軟膠囊x10瓶(30粒/瓶)+贈永信綜合維他命B群+鋅或+鐵x2瓶(30錠/瓶)-永信監製,2212,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14511122&Area=search&mdiv=403&oid=1_15&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i3.momoshop.com.tw/1761922170/goodsimg/0014/511/122/14511122_OR_m.webp,💊膠囊,0,【健康優見】高單位升級版葉黃素軟膠囊x10瓶(30粒/瓶)+贈永信綜合維他命B群+鋅或+鐵x2瓶(30錠/瓶)-永信監製
MOMO,BHK’s,【BHK’s】專利金盞花葉黃素 軟膠囊 3盒組(30粒/盒),690,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11490367&Area=search&mdiv=403&oid=1_16&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i3.momoshop.com.tw/1752053354/goodsimg/0011/490/367/11490367_OR_m.webp,💊膠囊,0,【BHK’s】專利金盞花葉黃素 軟膠囊 3盒組(30粒/盒)
MOMO,LARGAN,【LARGAN】晶亮立克2盒(共60粒 雙主播代言&專科醫師推薦 葉黃素 隱黃素 全民星攻略冠名推薦),1980,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13102395&Area=search&mdiv=403&oid=1_17&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i2.momoshop.com.tw/1769107427/goodsimg/0013/102/395/13102395_OR_m.webp,,0,【LARGAN】晶亮立克2盒(共60粒 雙主播代言&專科醫師推薦 葉黃素 隱黃素 全民星攻略冠名推薦)
MOMO,健康優見,【健康優見】高單位升級版葉黃素軟膠囊x10瓶(30粒/瓶)-永信監製,2012,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14645850&Area=search&mdiv=403&oid=1_18&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i3.momoshop.com.tw/1762423003/goodsimg/0014/645/850/14645850_OR_m.webp,💊膠囊,0,【健康優見】高單位升級版葉黃素軟膠囊x10瓶(30粒/瓶)-永信監製
MOMO,SENTOSA 三多,【SENTOSA 三多】金盞花葉黃素膠囊3入組 共300粒(添加魚油/鋅/多種維生素),1980,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5283170&Area=search&mdiv=403&oid=1_19&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i3.momoshop.com.tw/1765789677/goodsimg/0005/283/170/5283170_OR_m.webp,💧水潤配方 💊膠囊,0,【SENTOSA 三多】金盞花葉黃素膠囊3入組 共300粒(添加魚油/鋅/多種維生素)
MOMO,DHC,【DHC】金盞花萃取物葉黃素30日份3入組(30粒/入 花青素 黑醋栗 3C族),999,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6782194&Area=search&mdiv=403&oid=1_20&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i4.momoshop.com.tw/1765806293/goodsimg/0006/782/194/6782194_OR_m.webp,🫐花青素 🫐夜視守護,0,【DHC】金盞花萃取物葉黃素30日份3入組(30粒/入 花青素 黑醋栗 3C族)
MOMO,BHK’s,【BHK’s】專利金盞花葉黃素 軟膠囊 6盒組(30粒/盒),1290,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11490368&Area=search&mdiv=403&oid=1_21&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i1.momoshop.com.tw/1752053358/goodsimg/0011/490/368/11490368_OR_m.webp,💊膠囊,0,【BHK’s】專利金盞花葉黃素 軟膠囊 6盒組(30粒/盒)
MOMO,SENTOSA 三多,【SENTOSA 三多】金盞花葉黃素Plus蝦紅素軟膠囊3入組(共150粒),1880,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6382987&Area=search&mdiv=403&oid=1_22&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i2.momoshop.com.tw/1765789680/goodsimg/0006/382/987/6382987_OR_m.webp,🦐蝦紅素 🦐舒緩專注 💊膠囊,0,【SENTOSA 三多】金盞花葉黃素Plus蝦紅素軟膠囊3入組(共150粒)
MOMO,三多,【三多】金盞花葉黃素膠囊100粒/盒(添加魚油/鋅/多種維生素),688,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4196242&Area=search&mdiv=403&oid=1_23&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i2.momoshop.com.tw/1767117242/goodsimg/0004/196/242/4196242_OR_m.webp,💧水潤配方 💊膠囊,0,【三多】金盞花葉黃素膠囊100粒/盒(添加魚油/鋅/多種維生素)
MOMO,樂敦,【樂敦】V游離型葉黃素複方軟膠囊(4入組共240粒；金盞花萃取物),3175,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10653515&Area=search&mdiv=403&oid=1_24&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i1.momoshop.com.tw/1768961217/goodsimg/0010/653/515/10653515_OR_m.webp,✅游離型 💊膠囊,0,【樂敦】V游離型葉黃素複方軟膠囊(4入組共240粒；金盞花萃取物)
MOMO,CENTRUM 善存,【CENTRUM 善存】游離型葉黃素軟膠囊20mg(60粒/盒-視網膜推薦 3週看見不同 分子小好吸收 天然萬壽菊萃取),659,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8372348&Area=search&mdiv=403&oid=1_25&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i2.momoshop.com.tw/1765287219/goodsimg/0008/372/348/8372348_OR_m.webp,✅游離型 💊膠囊,0,【CENTRUM 善存】游離型葉黃素軟膠囊20mg(60粒/盒-視網膜推薦 3週看見不同 分子小好吸收 天然萬壽菊萃取)
MOMO,諾得,【諾得】木鱉果+金盞花萃取物含葉黃素EX PLUS 20粒x10盒(共200粒.酯化型.蝦紅素.魚油),3200,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14098006&Area=search&mdiv=403&oid=1_26&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i3.momoshop.com.tw/1766569431/goodsimg/0014/098/006/14098006_OR_m.webp,⚠️酯化型 🦐蝦紅素 💧水潤配方 🦐舒緩專注,0,【諾得】木鱉果+金盞花萃取物含葉黃素EX PLUS 20粒x10盒(共200粒.酯化型.蝦紅素.魚油)
MOMO,日本ME,日本MEDFine速攻葉黃素雙11破盤組,1011,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14570213&Area=search&mdiv=403&oid=1_27&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://img1.momoshop.com.tw/goodsimg/0014/570/213/14570213_L.jpg?t=1763578682,,0,日本MEDFine速攻葉黃素雙11破盤組
MOMO,EatBLISS 益比喜,【EatBLISS 益比喜】營養凍禮盒3款任選小晶晶 高鈣凍 益菌凍(100入 葉黃素 兒童鈣 調整體質),2880,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13266239&Area=search&mdiv=403&oid=1_28&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i1.momoshop.com.tw/1768439892/goodsimg/0013/266/239/13266239_OR_m.webp,🧃飲品/凍,0,【EatBLISS 益比喜】營養凍禮盒3款任選小晶晶 高鈣凍 益菌凍(100入 葉黃素 兒童鈣 調整體質)
MOMO,德國好立善,【德國好立善】EUREYE葉黃素8大複方軟膠囊30粒8盒組(游離型 玉米黃素 山桑子 維他命AB2CE鋅),2012,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4262303&Area=search&mdiv=403&oid=1_29&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i4.momoshop.com.tw/1747890105/goodsimg/0004/262/303/4262303_OR_m.webp,✅游離型 🫐花青素 🫐夜視守護 💊膠囊,0,【德國好立善】EUREYE葉黃素8大複方軟膠囊30粒8盒組(游離型 玉米黃素 山桑子 維他命AB2CE鋅)
MOMO,NatureMade 萊萃美,【NatureMade 萊萃美】葉黃素20毫克複合膠囊(150粒/瓶),1390,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=5133530&Area=search&mdiv=403&oid=1_30&cid=index&kw=%E8%91%89%E9%BB%83%E7%B4%A0,https://i1.momoshop.com.tw/1692630507/goodsimg/0005/133/530/5133530_OR_m.webp,💊膠囊,0,【NatureMade 萊萃美】葉黃素20毫克複合膠囊(150粒/瓶)
